,age,job,marital,education,default,housing,loan,contact,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
34864,28,1,1,2,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34865,31,0,2,3,0,2,0,1,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34866,35,9,1,5,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34867,34,6,2,5,0,2,0,1,7.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34868,28,1,2,1,0,2,0,0,8.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34869,23,0,2,3,0,2,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34870,26,9,2,2,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34871,29,1,2,7,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34872,34,0,1,6,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34873,41,4,1,6,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34874,33,1,1,1,1,2,2,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34875,40,0,0,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34876,54,5,0,6,0,2,0,0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34877,45,2,1,2,0,2,0,1,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34878,32,0,2,3,0,0,0,0,9.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34879,39,2,2,6,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34880,39,1,2,7,0,2,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34881,51,9,1,2,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34882,29,0,1,1,0,2,0,0,6.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34883,32,9,2,5,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34884,39,2,2,6,0,2,2,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34885,28,2,1,2,1,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34886,53,7,1,6,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34887,34,0,2,3,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
34888,35,1,1,0,1,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34889,39,2,2,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34890,31,0,2,6,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34891,31,0,2,6,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34892,28,0,1,3,0,0,0,0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34893,33,7,1,3,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34894,30,0,2,6,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34895,28,2,1,2,1,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34896,30,0,2,6,0,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34897,54,4,1,6,0,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34898,39,9,2,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34899,54,4,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34900,31,1,2,0,1,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34901,42,7,1,3,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
34902,29,1,2,2,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34903,35,1,0,2,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
34904,30,4,1,6,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34905,34,1,1,0,1,0,0,0,6.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34906,22,9,2,6,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
34907,27,9,2,7,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34908,36,1,2,2,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34909,24,1,2,2,0,2,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34910,29,1,0,3,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34911,32,7,2,3,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34912,42,0,1,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34913,45,0,1,6,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34914,30,0,2,6,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34915,43,2,1,5,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
34916,45,0,1,6,0,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34917,45,0,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34918,29,1,0,3,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
34919,39,9,0,3,0,2,0,0,8.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34920,39,9,0,5,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34921,27,1,2,1,0,0,2,1,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34922,27,0,1,3,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34923,30,1,2,2,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34924,56,4,1,6,1,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34925,44,1,1,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34926,41,1,1,0,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34927,46,7,1,3,1,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34928,41,2,0,7,0,0,0,1,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34929,34,7,1,3,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34930,41,2,0,7,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34931,39,1,1,1,1,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34932,28,1,2,1,0,2,2,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34933,29,1,0,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34934,41,2,0,7,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34935,55,7,1,3,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34936,30,5,2,2,0,0,0,0,8.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34937,29,1,0,7,1,0,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34938,34,1,1,2,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34939,45,7,1,3,1,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34940,24,1,2,2,0,0,0,1,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34941,41,1,1,1,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34942,51,9,1,5,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34943,50,1,1,0,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34944,43,1,1,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34945,25,1,2,2,0,0,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34946,52,6,0,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34947,33,0,1,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34948,34,0,1,6,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34949,53,1,0,0,0,2,0,1,6.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34950,41,1,2,2,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34951,56,7,1,3,1,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34952,56,7,1,3,1,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34953,42,6,1,5,1,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34954,42,6,1,5,1,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34955,34,9,0,5,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34956,34,0,1,6,0,2,0,0,1.0,999.0,2.0,-1.8,92.893,-46.2,1.25,5099.1,0
34958,34,9,0,5,0,2,0,0,6.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34959,25,9,2,2,0,2,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34960,56,7,1,3,1,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34961,39,9,0,6,0,0,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34962,59,0,0,6,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34963,33,0,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34964,35,1,1,0,0,0,0,0,9.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34965,43,7,1,1,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34966,25,1,2,0,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34967,56,1,1,2,1,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34968,34,9,0,5,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
34969,35,7,2,3,0,1,1,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34970,42,6,1,5,1,1,1,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34971,40,2,1,3,0,0,0,0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34972,39,1,1,2,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34973,30,9,2,5,0,2,0,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34974,46,7,0,0,0,0,0,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34975,55,0,1,3,1,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34976,59,0,0,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
34977,36,9,1,5,0,2,0,0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34978,29,0,2,6,1,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34979,27,9,2,5,0,2,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34980,39,1,1,2,0,2,0,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34981,53,7,1,1,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34982,53,7,1,1,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34983,46,0,1,3,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34984,37,10,1,6,0,1,1,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34985,33,1,2,0,0,2,0,1,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34986,27,1,1,2,0,0,2,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34987,44,4,1,6,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34988,55,1,1,5,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34989,29,1,1,1,0,1,1,1,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34990,26,9,1,5,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34991,28,9,2,5,0,2,0,1,9.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34992,32,0,2,6,0,0,0,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34993,38,1,1,0,1,2,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34994,35,4,2,6,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
34995,30,7,2,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34996,37,0,2,3,0,2,0,0,5.0,999.0,2.0,-1.8,92.893,-46.2,1.25,5099.1,1
34997,52,1,1,2,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
34999,47,1,1,3,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35000,47,1,1,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35001,39,0,0,3,0,0,2,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35002,44,6,1,6,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35003,45,1,2,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35004,54,7,2,1,1,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35005,43,1,0,2,0,1,1,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35006,34,3,1,3,1,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35007,50,7,1,3,0,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35008,58,0,1,0,1,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35009,45,1,2,3,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35010,31,1,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35011,25,1,2,2,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35012,55,4,1,1,1,0,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35013,39,6,1,2,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35014,55,4,1,1,1,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35015,51,0,1,3,0,0,2,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35016,50,7,1,3,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35017,30,2,1,3,0,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35018,35,1,2,0,0,0,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35019,26,6,2,6,0,0,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35020,32,1,2,1,1,2,0,1,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35021,37,0,1,3,0,0,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35022,23,1,2,0,0,2,2,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35023,31,1,1,2,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35024,54,7,2,1,1,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35025,51,0,1,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35026,33,9,0,3,0,1,1,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35027,50,0,1,5,1,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35028,32,0,0,3,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35029,35,0,2,3,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35030,37,1,2,1,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35031,33,7,0,3,0,2,0,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35032,29,10,1,6,0,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35033,28,6,2,6,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35034,32,9,2,6,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35035,32,0,2,6,0,2,0,0,8.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35036,32,2,1,6,0,1,1,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35037,30,1,2,2,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35038,44,4,1,6,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35039,31,7,2,5,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35040,30,4,2,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35041,39,0,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35042,55,3,1,3,1,2,0,0,8.0,999.0,2.0,-1.8,92.893,-46.2,1.25,5099.1,0
35043,28,7,2,2,1,2,0,1,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35044,24,7,2,3,0,2,0,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35045,39,0,1,6,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35046,29,0,2,3,0,0,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35047,39,0,1,6,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35048,53,0,0,2,0,0,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35049,23,1,2,0,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35050,44,0,1,2,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35051,38,7,0,3,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35052,31,1,2,3,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35053,48,1,1,2,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35054,48,1,1,2,0,0,2,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35055,36,0,1,6,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35056,48,0,1,3,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35057,48,1,1,2,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35059,59,5,0,0,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35060,59,5,0,0,0,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35061,58,4,1,6,0,2,2,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35062,26,9,2,6,0,2,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35063,35,1,2,2,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35064,39,9,1,7,0,2,2,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35065,39,9,1,7,0,2,2,0,1.0,12.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35066,37,7,1,3,0,2,0,1,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35067,53,7,1,6,0,0,2,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35068,34,1,1,0,1,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35069,25,1,2,1,1,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35070,41,1,1,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35071,24,9,2,2,0,2,0,0,11.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35072,33,1,1,2,1,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35073,32,1,2,1,1,0,0,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35074,57,4,1,0,1,2,0,0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35075,37,1,1,0,0,2,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35076,31,9,2,7,0,0,2,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35077,34,1,2,3,0,0,0,1,5.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35078,33,0,2,3,0,0,0,0,9.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35079,53,7,1,6,0,0,0,1,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35080,37,0,1,3,0,2,0,0,6.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35081,41,2,0,7,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
35082,29,0,2,3,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
35083,33,7,1,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35084,30,9,1,2,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35085,47,7,1,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35086,53,0,1,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35087,41,1,1,2,1,2,0,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35088,33,7,1,3,0,1,1,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35089,31,9,1,5,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35090,41,4,1,6,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35091,36,4,0,6,0,1,1,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35092,53,0,1,3,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35093,24,7,2,3,0,0,0,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
35094,34,7,0,3,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35095,34,7,0,3,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35096,29,7,2,2,0,2,0,0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35097,33,1,1,5,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
35098,53,0,1,3,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35099,26,7,1,3,0,0,2,0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35100,54,1,1,0,1,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35101,27,7,2,3,0,0,0,0,6.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35102,38,7,0,3,0,0,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35103,37,10,1,6,0,2,0,1,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35104,36,4,1,6,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35105,32,1,1,0,0,0,0,0,7.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35106,32,9,2,6,0,2,2,0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,1
35107,36,2,1,2,0,2,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35108,32,0,2,6,0,2,0,0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35109,30,10,2,3,0,0,0,0,11.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35110,23,9,2,5,0,1,1,0,5.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35112,32,0,2,3,0,0,0,0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35113,49,2,0,2,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0
35114,31,0,2,6,0,2,2,0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0
35115,30,9,2,5,0,0,0,0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1
